uuid,occurrenceID,raw_institutionCode,raw_collectionCode,taxonConceptID,eventDate,occurrenceYear,scientificName,taxonRank,taxonRankID,country,kingdom,phylum,classs,order,family,genus,genusGuid,species,speciesGuid,stateProvince,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,month,basisOfRecord,left,right,dataProviderUid,dataProviderName,dataResourceUid,dataResourceName,assertions,speciesGroups,geospatialKosher,taxonomicKosher,collector,collectors,raw_scientificName,latLong,point1,point01,point001,point0001,point00001,namesLsid,license,identificationVerificationStatus,gridReference,vitality,raw_taxonId,publicResolutionInMeters,vernacularName,raw_locationRemarks,lifeStage,locationId,raw_samplingProtocol,raw_vernacularName,raw_occurrenceRemarks,raw_catalogNumber,image,images,multimedia,imageUrl,largeImageUrl,smallImageUrl,thumbnailUrl,imageUrls,eventDateEnd,miscDateProperties.occurrence_date_end_dt
24a4cd2c-9822-4986-8649-afb98fdd2fad,7945786,,NatureSpot | Records,NBNSYS0000031889,1534291200000.0,1514764800000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,52.658377,-1.186093,70.7,2018,08,HumanObservation,77693,77693,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Higgott, Mike","['Higgott, M. Mike']",Diplolepis eglanteriae agg.,"52.658377,-1.186093","53,-1","52.7,-1.2","52.66,-1.19","52.658,-1.186","52.6584,-1.1861",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK551070,,NBNSYS0000031889,0.0,Smooth Pea Gall,,,,,Smooth Pea Gall,on Dog Rose,,,,,,,,,,,
06d12eda-388f-4a03-9b61-f5c11f960bef,urn:catalog:SEDN:859571,SEDN,,NBNSYS0000031893,,1704067200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.825964,-2.999498,70.7,2024,,HumanObservation,77699,77699,dp120,Shropshire Ecological Data Network,dr782,Shropshire Ecological Data Network database,"['incompleteCollectionDate', 'decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Cresswell, Mr J.","['Cresswell, J.']",Diplolepis rosae,"52.825964,-2.999498","53,-3","52.8,-3","52.83,-3","52.826,-2.999","52.826,-2.9995",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SJ327258,,NBNSYS0000031893,0.0,Bedeguar Gall,,,Aston Locks,,,"Sex/stage:present, Type of record:field record, Comment:Habitat: Wetland; Host: Rose",,,,,,,,,,,
589da2af-757a-4383-92b8-8936c65a5ada,BRC000000000S64X,SEWBReC,,NBNSYS0000031893,1408060800000.0,1388534400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.557454,-3.227481,7071.1,2014,08,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Peter Sturgess,"['Sturgess, P. Peter']",Diplolepis rosae,"51.557454,-3.227481","52,-3","51.6,-3.2","51.56,-3.23","51.557,-3.227","51.5575,-3.2275",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,ST18,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
a770d07d-63b8-4625-9b2a-0a398b4b1237,DSS0001200014XMI,,DSS000120000004A,NBNSYS0000031893,1445299200000.0,1420070400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.172091,-2.881858,70.7,2015,10,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.172091,-2.881858","53,-3","53.2,-2.9","53.17,-2.88","53.172,-2.882","53.1721,-2.8819",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ411642,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,NULL,['Gall'],DSS000120000086M,field record,,,,,,,,,,,,,
cfcd25d2-c56b-432b-b022-80ccb9bd8e60,27333638,,NatureSpot | Records,NBNSYS0000031889,1658966400000.0,1640995200000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,52.723064,-1.504701,70.7,2022,07,HumanObservation,77693,77693,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Bell, Melinda","['Bell, M. Melinda']",Diplolepis eglanteriae agg.,"52.723064,-1.504701","53,-2","52.7,-1.5","52.72,-1.5","52.723,-1.505","52.7231,-1.5047",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK335140,,NBNSYS0000031889,0.0,Smooth Pea Gall,,['gall'],,,Smooth Pea Gall,on dog rose leaves,,,,,,,,,,,
16ca51a3-dfd6-4552-a9ce-6356e796004e,2215544,LRERC,Recorders,NBNSYS0000031892,1597449600000.0,1577836800000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.711455,-1.128117,1414.2,2020,08,HumanObservation,77697,77697,dp156,Leicestershire and Rutland Environmental Records Centre,dr2467,Leicestershire and Rutland Environmental Records Centre records 2020-2024,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis nervosa,"52.711455,-1.128117","53,-1","52.7,-1.1","52.71,-1.13","52.711,-1.128","52.7115,-1.1281",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK51W,not recorded,NBNSYS0000031892,0.0,,,,,,,,,,,,,,,,,,
20e1685e-a7a5-4b92-a34b-139215c172b8,LC0002150001PMPY,SEWBReC,,NBNSYS0000031893,1662076800000.0,1640995200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.73563,-3.377122,7071.1,2022,09,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Christian Owen,"['Owen, C. Christian']",Diplolepis rosae,"51.73563,-3.377122","52,-3","51.7,-3.4","51.74,-3.38","51.736,-3.377","51.7356,-3.3771",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SO00,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
1c836706-9e38-4212-8631-a50e6f0bab09,LC0002150001P4H0,SEWBReC,,NBNSYS0000031893,1378425600000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.465968,-3.368986,7071.1,2013,09,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Rob Nottage: Linda Nottage,['Rob Nottage: Linda Nottage'],Diplolepis rosae,"51.465968,-3.368986","51,-3","51.5,-3.4","51.47,-3.37","51.466,-3.369","51.466,-3.369",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,ST07,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
a3f563ec-70f6-4d8a-bb96-eb9913a50a80,8010596,,NatureSpot | Records,NBNSYS0000031892,1538006400000.0,1514764800000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.695497,-0.629027,70.7,2018,09,HumanObservation,77697,77697,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"lemmon, roy","['Lemmon, R. Roy']","Diplolepis nervosa (Curtis, 1838)","52.695497,-0.629027","53,-1","52.7,-0.6","52.7,-0.63","52.695,-0.629","52.6955,-0.629",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK927117,,NBNSYS0000031892,0.0,,,,,,Sputnik Gall Wasp,,,,,,,,,,,,
65c99f54-6e55-4f2d-8682-129db75e94a7,WA00000500011YJ0,,WA00000500000035,NBNSYS0000031892,1221350400000.0,1199145600000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.066887,0.931056,1414.2,2008,09,HumanObservation,77697,77697,dp121,Suffolk Biodiversity Information Service,dr867,Suffolk Biodiversity Information Service (SBIS) Dataset,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis nervosa,"52.066887,0.931056","52,1","52.1,0.9","52.07,0.93","52.067,0.931","52.0669,0.9311",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted,TM04C,,NBNSYS0000031892,,,,,,,,,,,,,,,,,,,
d87cacad-be18-4927-a909-7ba82a13f352,43780284,,NatureSpot | Records,NBNSYS0000031893,1753315200000.0,1735689600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.659178,-0.696919,7.1,2025,07,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"lemmon, roy","['Lemmon, R. Roy']","Diplolepis rosae (Linnaeus, 1758)","52.659178,-0.696919","53,-1","52.7,-0.7","52.66,-0.7","52.659,-0.697","52.6592,-0.6969",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK88230762,,NBNSYS0000031893,0.0,Bedeguar Gall,,['gall'],,,Robin's Pin-Cushion Gall,On Rosa canina.,,,,,,,,,,,
6cd0050f-f0d9-4572-ab88-82cb4efcebc2,33133780,,Wild Sheffield | General records,NBNSYS0000031893,1694908800000.0,1672531200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.407868,-1.617353,7.1,2023,09,HumanObservation,77699,77699,dp239,Sheffield and Rotherham Wildlife Trust,dr2096,Sheffield and Rotherham Wildlife Trust - Records,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Birks, Wendy","['Birks, W. Wendy']","Diplolepis rosae (Linnaeus, 1758)","53.407868,-1.617353","53,-2","53.4,-1.6","53.41,-1.62","53.408,-1.617","53.4079,-1.6174",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - correct,SK25539018,,NBNSYS0000031893,0.0,Bedeguar Gall,,['not recorded'],,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
64b4b0a2-6e5e-4cbd-860a-b4e2f2e08144,WA00000500011IC4,,WA00000500000035,NBNSYS0000031892,1283126400000.0,1262304000000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.076954,0.493862,1414.2,2010,08,HumanObservation,77697,77697,dp121,Suffolk Biodiversity Information Service,dr867,Suffolk Biodiversity Information Service (SBIS) Dataset,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis nervosa,"52.076954,0.493862","52,0","52.1,0.5","52.08,0.49","52.077,0.494","52.077,0.4939",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted,TL74C,,NBNSYS0000031892,,,,,,,,,,,,,,,,,,,
0a184d5c-991d-4f75-8448-56a3cdb4e456,urn:catalog:SEDN:859549,SEDN,,NBNSYS0000031892,,1041379200000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.725775,-2.749184,707.1,2003,,HumanObservation,77697,77697,dp120,Shropshire Ecological Data Network,dr782,Shropshire Ecological Data Network database,"['incompleteCollectionDate', 'decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Anon.,['UNKNOWN OR ANONYMOUS'],Diplolepis nervosa,"52.725775,-2.749184","53,-3","52.7,-2.7","52.73,-2.75","52.726,-2.749","52.7258,-2.7492",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted - considered correct,SJ4914,,NBNSYS0000031892,0.0,,,,Shrewsbury,,,"Sex/stage:present, Type of record:field record, Comment:N/A",,,,,,,,,,,
7e9dbf7a-044c-4eaf-8e20-6e675510d833,CCW0006600003IMS,NRW,CCW000660000000C,NBNSYS0000031893,967075200000.0,946684800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.561563,-4.057863,70.7,2000,08,HumanObservation,77699,77699,dp122,Natural Resources Wales,dr1212,Welsh Invertebrate Database (WID),"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Mike & Liz Howe,"['Howe, M. Mike|Howe, L. Liz']",,"51.561563,-4.057863","52,-4","51.6,-4.1","51.56,-4.06","51.562,-4.058","51.5616,-4.0579",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,OGL,Accepted,SS574867,,NBNSYS0000031893,,Bedeguar Gall,,,CCW00066000002RD,,,,,,,,,,,,,,
570c7311-b60b-4e44-898a-d36c900082c4,LC0002150001N15G,SEWBReC,,NBNSYS0000031889,1694995200000.0,1672531200000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,Wales,51.645744,-3.374396,7071.1,2023,09,HumanObservation,77693,77693,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Martin Bell,"['Bell, M. Martin']",Diplolepis eglanteriae agg.,"51.645744,-3.374396","52,-3","51.6,-3.4","51.65,-3.37","51.646,-3.374","51.6457,-3.3744",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,ST09,Alive,NBNSYS0000031889,,Smooth Pea Gall,,,,,,,,,,,,,,,,,
d0331b66-e493-46da-84b6-eec6778ef60f,4105769,,NatureSpot | Records,NBNSYS0000031893,1475020800000.0,1451606400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.914748,-0.78422,70.7,2016,09,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Mathers, Steve","['Mathers, S. Steve']","Diplolepis rosae (Linnaeus, 1758)","52.914748,-0.78422","53,-1","52.9,-0.8","52.91,-0.78","52.915,-0.784","52.9147,-0.7842",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK818359,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,several galls on dog roses,,,,,,,,,,,
561884d7-92ce-4b41-9ff8-6c32cae66a5e,40345998,,NatureSpot | IRecord app,NBNSYS0000031893,1740182400000.0,1735689600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.763830000000006,-1.3027099999999998,48.0,2025,02,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['geodeticDatumAssumedWgs84', 'countryInferredByCoordinates', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,Isabel Raval,"['Raval, I. Isabel']","Diplolepis rosae (Linnaeus, 1758)","52.763830000000006,-1.3027099999999998","53,-1","52.8,-1.3","52.76,-1.3","52.764,-1.303","52.7638,-1.3027",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK471186,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,"Also present: Hazel Graves, Ashni Vaja, Ebony Bruce, Daxesh Jungi",,,,,,,,,,,
be43d81f-9c3e-445c-b104-f3abc3cc8485,6127549,,NatureSpot | Records,NBNSYS0000031893,1509321600000.0,1483228800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.672874,-1.349983,70.7,2017,10,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Timms, Sue","['Timms, S. Sue']","Diplolepis rosae (Linnaeus, 1758)","52.672874,-1.349983","53,-1","52.7,-1.3","52.67,-1.35","52.673,-1.35","52.6729,-1.35",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK440085,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,on dog-rose,,,,,,,,,,,
c822cd08-4673-4318-bee9-ad1c77b8cd02,2016609,LRERC,Leicester City Bioblitz,NBNSYS0000031893,1307577600000.0,1293840000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.639546,-1.129547,1414.2,2011,06,HumanObservation,77699,77699,dp156,Leicestershire and Rutland Environmental Records Centre,dr2465,Leicestershire and Rutland Environmental Records Centre records 2010-2014,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis rosae,"52.639546,-1.129547","53,-1","52.6,-1.1","52.64,-1.13","52.64,-1.13","52.6395,-1.1295",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK50X,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,,,,,,,,,,,,1307664000000.0,1307664000000.0
399ecbe5-c8bd-45ac-b440-67c147ceb52e,2090186,,NatureSpot | Records,NBNSYS0000031893,1435536000000.0,1420070400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.521055,-1.212729,7.1,2015,06,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Stevens, Ron","['Stevens, R. Ron']","Diplolepis rosae (Linnaeus, 1758)","52.521055,-1.212729","53,-1","52.5,-1.2","52.52,-1.21","52.521,-1.213","52.5211,-1.2127",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SP53519175,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
9da026d6-1300-46d3-aaef-b0099771da3d,1015006,LRERC,County Recorder,NBNSYS0000031892,1469923200000.0,1451606400000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.658863,-1.336146,1414.2,2016,07,HumanObservation,77697,77697,dp156,Leicestershire and Rutland Environmental Records Centre,dr2466,Leicestershire and Rutland Environmental Records Centre records 2015-2019,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis nervosa,"52.658863,-1.336146","53,-1","52.7,-1.3","52.66,-1.34","52.659,-1.336","52.6589,-1.3361",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted - correct,SK40N,not recorded,NBNSYS0000031892,0.0,,,,,,,,,,,,,,,,,,
c5f8ec41-b7d2-43c7-9283-5fb182d27970,4407377,,NatureSpot | Records,NBNSYS0000031893,1483574400000.0,1483228800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.644122,-0.697145,70.7,2017,01,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Nicholls, David","['Nicholls, D. David']","Diplolepis rosae (Linnaeus, 1758)","52.644122,-0.697145","53,-1","52.6,-0.7","52.64,-0.7","52.644,-0.697","52.6441,-0.6971",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted,SK882059,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
b804be8c-f13d-4dc4-b6d4-6fd70b153296,20982478,,NatureSpot | Records,NBNSYS0000031893,1625875200000.0,1609459200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.771392,-0.927554,70.7,2021,07,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Graves, Hazel","['Graves, H. Hazel']","Diplolepis rosae (Linnaeus, 1758)","52.771392,-0.927554","53,-1","52.8,-0.9","52.77,-0.93","52.771,-0.928","52.7714,-0.9276",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK724198,,NBNSYS0000031893,0.0,Bedeguar Gall,,['not recorded'],,,Robin's Pin-Cushion Gall,gall on rosa sp.,,,,,,,,,,,
7fd21545-3947-4ef5-8e91-856ee668c865,WA0000590001BNXP,Biodiversity Information Service for Powys & BBNP,,NBNSYS0000031892,1412467200000.0,1388534400000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.098234,-3.096286,7071.1,2014,10,HumanObservation,77697,77697,dp96,BIS for Powys & Brecon Beacons National Park,dr1784,Miscellaneous records held by BIS,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Withheld,['Withheld'],Diplolepis nervosa,"52.098234,-3.096286","52,-3","52.1,-3.1","52.1,-3.1","52.098,-3.096","52.0982,-3.0963",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SO24,not recorded,NBNSYS0000031892,0.0,,,,,,,,,,,,,,,,,,
